name,reviews.rating,reviews
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,"Despite what seems to be a great deal for a 48pack of AA batteries these aren't great. 2 stars only because of the deal as they're for light use. I use them only for my xbox controllers, I understand that the life is different with gaming (sucking up all the energy), but I've put a pair in before and about 2 weeks later had to change them. Not to mention, I have 2 controllers (one has a grip), so I switch between them often. This means they should last longer since I'm not just draining the battery life on one of them. Overall, not great for gaming or heavy use, otherwise they're nice backups. I'll have to compare these to say Duracell, but from past experience I don't remember having to change them so often."
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Great battery, great price. NOT frustration-free though. Each row of 4 batteries was wrapped up so you had to open 12 packs individually."
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,i have bought the AA 48 packs twice now and they are terrible... They don't even last a month...
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,I ordered these batteries 2 months ago. I don't really have a lot of things that require AAA batteries. My tv remote finally died and I put in these batteries. And my remote tells me that these brand new batteries are low.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,Ordered the Triple AAA battery pack and I'm not sure if I got a bad batch or what but pretty much not a single battery works. What a waste of money so they definitely deserve one star.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,"They do not last long. I literally added these to a flashlight that's typically never used. I used these batteries in that particular flashlight about 3 times for a total of maybe 3-4 minutes. I switched it on today, and the batteries are already almost depleted. I wouldn't purchase them again."
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,Been going through a pair a week in my Xbox One controller. I play about 4 hrs a day average so the performance is underwhelming.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,"I used these in a mini led flashlight, which I use to walk my dog every night. I use the flashlight about 20-30 minutes every night and the batteries only last maybe 3 weeks."
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,They do not last as long and I had hoped. Meaning they run down really fast. Would not buy again.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),3,"I'm a huge Amazon fan and I know the appeal here for most and me as well is the price but at the end of the day, you get what you pay for and these do not last anything near the better more expensive batteries out that. If it's easy to change batteries then this is the way to go but if you have something it's difficult or a pain or you just don't want to the hassle I would suggest spending more and getting the upper brands, and by that I mean the more expensive, most expensive of the batteries out there, they really do last longer. It's a shame because you know they have the ability to make batteries last longer, all companies, and yet they don't just so we'll come back and buy more"
AmazonBasics AAA Performance Alkaline Batteries (36 Count),3,Great price but didn't last long at all.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),3,"Ok for general use, but does not last long."
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,"These are not comparable to Duracell. I have been running around changing batteries everywhere, remotes, clocks, battery-powered soap dispensers. All the dying batteries are the lame Amazon basics. Bought duracells at Costco. They probably last twice as long. I bought these to get free shipping on orders over 35. Don't do the same. It's not worth it. Very disappointing."
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Triple A batteries , not much to say other than I was happy with the convenience that Amazon offers. No issues and am happy with my purchase"
AmazonBasics AAA Performance Alkaline Batteries (36 Count),3,I have a simple electronic keypad I use these batteries in. With the name brand I would go about 2 months. With the amazon brand i go 2 weeks. Not sure I am sold on this being an equivalent battery just yet.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),3,My 8 pack batteries were NOT charged so if you are buying these for a trip or something be warned.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Arrived as advertised and ahead of schedule. Not quite as long lasting as a major name brand but good for the price point.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"Gave these a fair chance but the fact is they simply do not last as long as Duracells. I've gone through more than half of the pack I purchased and I am easily replacing batteries twice as fast for the same devices, same use. I won't repurchase."
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"Some work, some don't. Some will power my TV remote but the same batteries wouldn't power a different type of remote. I won't buy these again."
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,"These are odd. Several times so far I have put them into some device and the circuit does not work so it seems dead. Tested the batteries with a tester and they read 1.6 volts, so they are fully charged. Put in energizers, duracells, that show 1.58 volts and the device works perfectly. Tried one of each brand and got mixed results. Good price but Ray o Vacs are about the same and no problem. I don't know what is wrong but for now, I don't like them."
AmazonBasics AAA Performance Alkaline Batteries (36 Count),3,"A great price, to be sure...but EVERY flameless candle I have put these into has been very dim. When I replaced with Duracell (and local grocery store brand as well) the candles are noticeably brighter. Don't think I'll be buying AmazonBasics batteries again soon -- which is a bummer. I have always been impressed with Amazon-brand products but these batteries are all that."
AmazonBasics AAA Performance Alkaline Batteries (36 Count),3,not so wonderful - I don't think these batteries last any longer than the ones I buy at the dollar stores.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),3,Totally not convinced these are as good as name brands because I have had to replace several batteries way too soon.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,Not suitable for toys. Drained within just a couple of days.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),3,Not sure about these yet. The question is whether the battery last long enough for the price that i paid for them. Will update later when i find out.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,Not sure I will be buying these again. The first four pack I opened was dead. The second pack worked but only lasted half the time a name brand battery lasts. I am using more batteries for the same amount of use in my headset. I won't be buying these again.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),3,Not a bad price but after few times I realize these battery run out very fast. Amazon need to do better with that.
