name,reviews.rating,reviews,sentiment
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,batterie fantastic perform well name brand battery cost significantly less never worry amazon brand item disappoint favor save buck get battery,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,great quality price buy,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,pleasantly surprised battery power son toy tablet quite well along remote control car use,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,buy last,negative
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,please performance battery,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,great battery last long see great price,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,amazing quantity durable battery excellent price,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,great price however battery life comparable brand,negative
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,receive box battery make way realize battery close dead past return date buying would give zero star rating could,negative
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,read lot review convinced amazonbasic aa alkaline battery go good buy nope put pair tv remote within month tv telling replace battery low power decide check new one right wrapper battery tester brand new battery test red battery testernot totally dead inside red next trip home depot pick big pack energizer aa battery test green battery testeroh well worth cry worth weak battery sure other great luck amazonbasic aa battery want add experience other make informed decision good luck,negative
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,compare costco kirkland brand quite disappointed amazon basic aa battery use flashlight test two hour costco brand still work fine amazon basic close dead I m disappointed brand will not buy short term use fine do not last time,negative
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,terrible life poor quality battery ever purchase aa aaa,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,battery leak charge station,negative
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,do not think good one get dollar tree buy waste money,negative
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,batterie poor quality last even half time standard energizer duracell battery,negative
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,horrible quality last day xbox controller maybe day remote horrible quality,negative
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,junk get large quantity longlasting sometimes need change hour continuous usei recommend purchase,negative
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,buy regret must gotten bad batch since last three week smoke detector week smoke detector use start beep like low power battery tester confirm battery low replace storebought rayovac battery have not issue,negative
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,milage may vary milage recharge less ten time two different set battery rapidly lose capacity hold charge full empty second leak time different device damage least one I m hesitant try themmy opinion garbagei use rechargeable battery year frys name energizer duracell work great amazonbasic near level brand regard quality,negative
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,multiple battery leak ruin one toy cause mess item poor quality,negative
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,battery work great far throw box freezer take need need,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,power yup work defective one last long name brand aa battery,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,work affordable,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,great price last long time stock kid toy seem need battery,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,uhhhhh load battery good price,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,great deal price,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,far work great fit need well,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,cost effective power,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,great deal aaa battery recommend,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,perfect price convenience need walkietalkie get grandkid last little,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,test high voltage new aaa battery well worth price,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,battery work expect,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,long last battery great price would purchase,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,go wrong battery amazon can not,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,gift have not give yet,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,enough battery last quite long time discount price,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,mine month will not last mare week tv remote pretty annoying,negative
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,simple test identical falmeless candle run aas amazon basic aa keep candle go long bright brand new energizer pretty darn good deal,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,super reasonably price last long dollar store one wall clock remote need em you re good highdrain stuff they ll burn pretty quick still cool ton aas hand,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,far good have not notice die fast much well brand cheap knock one shall see long last,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,surprise pretty good battery,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,send grandson go gift send christmas mom thrill enough battery accomodate remote etc,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,buy battery back up normally use rechargeable aa battery get tired person house recharge battery soon die people take charge battery controller order pack use dvd remote controller two thermostat yep decide die time can not tell difference amazonbasic aa performance alkaline battery name brand one normally buy price pretty good battery,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,use battery operate fan high fan say high run hour need new battery last two night first night run still keep go pretty cool,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,bad can not verify awesome I m complain dead battery time must pretty good,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,long last pretty sure ill order sometine,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,good price time tell durability,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,price quality top,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,price good look good paper bad time use will not buy unless quality go,negative
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,order regularly work well price great kid replace battery often,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,great battery great price,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,great price necessary item seem environmentally friendly packaging easy store box flat size small book performance battery unremarkable do not sense last long short other I ve convenient way assess i d prefer builtin batterylife indicator would surely increase price use battery tester notice favorite youtube tech reviewer linus sebastian use he s frugal fellow reassure make good choice recommend,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,ok battery can not beat price,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,good quilty price great,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,good price could find anywhere sure performance yet,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,say battery work price well,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,price well work great,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,have not even use one yet suspect work stock lot stuff use aaas super price,positive
